Date;Horaire;Distance;
29/09/2021;05:59:31;3.893739;
29/09/2021;05:59:33;3.900849;
29/09/2021;05:59:34;3.896783;
29/09/2021;05:59:35;3.893856;
29/09/2021;05:59:37;3.888046;
29/09/2021;05:59:38;3.883821;
29/09/2021;05:59:40;3.88773;
29/09/2021;05:59:41;3.882534;
29/09/2021;05:59:42;3.886884;
29/09/2021;05:59:44;3.881041;
29/09/2021;05:59:45;3.883266;
29/09/2021;05:59:46;3.88609;
29/09/2021;05:59:48;3.884171;
29/09/2021;05:59:49;3.882597;
29/09/2021;05:59:50;3.878496;
29/09/2021;05:59:52;3.880848;
29/09/2021;05:59:53;3.880414;
29/09/2021;05:59:54;3.879866;
29/09/2021;05:59:56;3.889129;
29/09/2021;05:59:57;3.884829;
29/09/2021;05:59:58;3.897979;
29/09/2021;06:00:00;3.896451;
29/09/2021;06:00:01;3.900826;
29/09/2021;06:00:02;3.895265;
29/09/2021;06:00:04;3.887065;
29/09/2021;06:00:05;3.887963;
29/09/2021;06:00:07;3.892874;
29/09/2021;06:00:08;3.892287;
29/09/2021;06:00:09;3.892656;
29/09/2021;06:00:11;3.902266;
29/09/2021;06:00:12;3.895082;
29/09/2021;06:00:13;3.902767;
29/09/2021;06:00:15;3.890845;
29/09/2021;06:00:16;3.899118;
29/09/2021;06:00:17;3.894721;
29/09/2021;06:00:19;3.886483;
29/09/2021;06:00:20;3.89359;
29/09/2021;06:00:22;3.896467;
29/09/2021;06:00:23;3.891175;
29/09/2021;06:00:24;3.892856;
29/09/2021;06:00:26;3.886773;
29/09/2021;06:00:27;3.883533;
29/09/2021;06:00:28;3.889361;
29/09/2021;06:00:30;3.893229;
29/09/2021;06:00:31;3.895184;
29/09/2021;06:00:32;3.889594;
29/09/2021;06:00:34;3.886271;
29/09/2021;06:00:35;3.885499;
29/09/2021;06:00:36;3.887842;
29/09/2021;06:00:38;3.887146;
29/09/2021;06:00:39;3.891782;
29/09/2021;06:00:40;3.893196;
29/09/2021;06:00:42;3.893964;
29/09/2021;06:00:43;3.887077;
29/09/2021;06:00:45;3.903967;
29/09/2021;06:00:46;3.895126;
29/09/2021;06:00:47;3.908663;
29/09/2021;06:00:49;3.900734;
29/09/2021;06:00:50;3.892382;
29/09/2021;06:00:51;3.888414;
29/09/2021;06:00:53;3.881358;
29/09/2021;06:00:54;3.889964;
29/09/2021;06:00:56;3.888066;
29/09/2021;06:00:57;3.888998;
29/09/2021;06:00:58;3.884853;
29/09/2021;06:01:00;3.891856;
29/09/2021;06:01:01;3.892861;
29/09/2021;06:01:02;3.894947;
29/09/2021;06:01:04;3.887246;
29/09/2021;06:01:05;3.877998;
29/09/2021;06:01:06;3.87641;
29/09/2021;06:01:08;3.875136;
29/09/2021;06:01:09;3.87214;
29/09/2021;06:01:10;3.868047;
29/09/2021;06:01:12;3.864648;
29/09/2021;06:01:13;3.869042;
29/09/2021;06:01:15;3.864179;
29/09/2021;06:01:16;3.866924;
29/09/2021;06:01:17;3.865947;
29/09/2021;06:01:19;3.859645;
29/09/2021;06:01:20;3.862125;
29/09/2021;06:01:21;3.864839;
29/09/2021;06:01:23;3.867136;
29/09/2021;06:01:24;3.86436;
29/09/2021;06:01:25;3.867777;
29/09/2021;06:01:27;3.863096;
29/09/2021;06:01:28;3.867401;
29/09/2021;06:01:30;3.860978;
29/09/2021;06:01:31;3.866943;
29/09/2021;06:01:32;3.86479;
29/09/2021;06:01:34;3.865004;
29/09/2021;06:01:35;3.863084;
29/09/2021;06:01:36;3.863994;
29/09/2021;06:01:38;3.860379;
29/09/2021;06:01:39;3.863395;
29/09/2021;06:01:40;3.862121;
29/09/2021;06:01:42;3.866347;
29/09/2021;06:01:43;3.868409;
29/09/2021;06:01:45;3.864784;
29/09/2021;06:01:46;3.857676;
29/09/2021;06:01:47;3.864234;
29/09/2021;06:01:49;3.862592;
29/09/2021;06:01:50;3.868697;
29/09/2021;06:01:51;3.864674;
29/09/2021;06:01:53;3.861482;
29/09/2021;06:01:54;3.861661;
29/09/2021;06:01:55;3.86109;
29/09/2021;06:01:57;3.862842;
29/09/2021;06:01:58;3.8707;
29/09/2021;06:02:00;3.872643;
29/09/2021;06:02:01;3.867687;
29/09/2021;06:02:02;3.867803;
29/09/2021;06:02:04;3.871573;
29/09/2021;06:02:05;3.866415;
29/09/2021;06:02:06;3.877361;
29/09/2021;06:02:08;3.874967;
29/09/2021;06:02:09;3.875371;
29/09/2021;06:02:10;3.873021;
29/09/2021;06:02:12;3.870956;
29/09/2021;06:02:13;3.86585;
29/09/2021;06:02:14;3.866239;
29/09/2021;06:02:16;3.860442;
29/09/2021;06:02:17;3.86401;
29/09/2021;06:02:18;3.860012;
29/09/2021;06:02:20;3.860348;
29/09/2021;06:02:21;3.858012;
29/09/2021;06:02:23;3.85269;
29/09/2021;06:02:24;3.854212;
29/09/2021;06:02:25;3.863523;
29/09/2021;06:02:27;3.856688;
29/09/2021;06:02:28;3.861901;
29/09/2021;06:02:29;3.853419;
29/09/2021;06:02:31;3.854633;
29/09/2021;06:02:32;3.863023;
29/09/2021;06:02:34;3.858454;
29/09/2021;06:02:35;3.862731;
29/09/2021;06:02:36;3.855586;
29/09/2021;06:02:38;3.861467;
29/09/2021;06:02:39;3.865559;
29/09/2021;06:02:40;3.860317;
29/09/2021;06:02:42;3.860441;
29/09/2021;06:02:43;3.860893;
29/09/2021;06:02:44;3.858206;
29/09/2021;06:02:46;3.854497;
29/09/2021;06:02:47;3.855396;
29/09/2021;06:02:48;3.86022;
29/09/2021;06:02:50;3.854083;
29/09/2021;06:02:51;3.860433;
29/09/2021;06:02:52;3.858442;
29/09/2021;06:02:54;3.856437;
29/09/2021;06:02:55;3.85918;
29/09/2021;06:02:57;3.858758;
29/09/2021;06:02:58;3.861712;
29/09/2021;06:02:59;3.862999;
29/09/2021;06:03:01;3.861581;
29/09/2021;06:03:02;3.868909;
29/09/2021;06:03:03;3.867714;
29/09/2021;06:03:05;3.867907;
29/09/2021;06:03:06;3.859559;
29/09/2021;06:03:07;3.854569;
29/09/2021;06:03:09;3.851532;
29/09/2021;06:03:10;3.852536;
29/09/2021;06:03:11;3.852014;
29/09/2021;06:03:13;3.860208;
29/09/2021;06:03:14;3.85252;
29/09/2021;06:03:16;3.862878;
29/09/2021;06:03:17;3.853603;
29/09/2021;06:03:18;3.856955;
29/09/2021;06:03:20;3.854865;
29/09/2021;06:03:21;3.853826;
29/09/2021;06:03:22;3.857729;
29/09/2021;06:03:24;3.861033;
29/09/2021;06:03:25;3.853126;
29/09/2021;06:03:26;3.847288;
29/09/2021;06:03:28;3.853298;
29/09/2021;06:03:29;3.851009;
29/09/2021;06:03:30;3.846713;
29/09/2021;06:03:32;3.838747;
29/09/2021;06:03:33;3.849196;
29/09/2021;06:03:35;3.851702;
29/09/2021;06:03:36;3.849071;
29/09/2021;06:03:37;3.847256;
29/09/2021;06:03:39;3.847666;
29/09/2021;06:03:40;3.843283;
29/09/2021;06:03:41;3.854474;
29/09/2021;06:03:43;3.850483;
29/09/2021;06:03:44;3.853997;
29/09/2021;06:03:45;3.847872;
29/09/2021;06:03:47;3.861583;
29/09/2021;06:03:48;3.86048;
29/09/2021;06:03:50;3.859615;
29/09/2021;06:03:51;3.86107;
29/09/2021;06:03:52;3.856479;
29/09/2021;06:03:54;3.85667;
29/09/2021;06:03:55;3.853187;
29/09/2021;06:03:56;3.853219;
29/09/2021;06:03:58;3.848971;
29/09/2021;06:03:59;3.863053;
29/09/2021;06:04:00;3.854739;
29/09/2021;06:04:02;3.856409;
29/09/2021;06:04:03;3.848016;
29/09/2021;06:04:05;3.851476;
29/09/2021;06:04:06;3.852444;
29/09/2021;06:04:07;3.854144;
29/09/2021;06:04:09;3.847851;
29/09/2021;06:04:10;3.846472;
29/09/2021;06:04:11;3.844657;
29/09/2021;06:04:13;3.851088;
29/09/2021;06:04:14;3.858832;
29/09/2021;06:04:15;3.854139;
29/09/2021;06:04:17;3.84951;
29/09/2021;06:04:18;3.843617;
29/09/2021;06:04:19;3.849544;
29/09/2021;06:04:21;3.846202;
29/09/2021;06:04:22;3.853973;
29/09/2021;06:04:23;3.852399;
29/09/2021;06:04:25;3.868623;
29/09/2021;06:04:26;3.860664;
29/09/2021;06:04:28;3.85633;
29/09/2021;06:04:29;3.857426;
29/09/2021;06:04:30;3.855035;
29/09/2021;06:04:32;3.849519;
29/09/2021;06:04:33;3.843285;
29/09/2021;06:04:34;3.84684;
29/09/2021;06:04:36;3.840557;
29/09/2021;06:04:37;3.850725;
29/09/2021;06:04:38;3.845036;
29/09/2021;06:04:40;3.843145;
29/09/2021;06:04:41;3.844337;
29/09/2021;06:04:43;3.838242;
29/09/2021;06:04:44;3.834781;
29/09/2021;06:04:45;3.837214;
29/09/2021;06:04:47;3.837072;
29/09/2021;06:04:48;3.833563;
29/09/2021;06:04:49;3.837905;
29/09/2021;06:04:51;3.836575;
29/09/2021;06:04:52;3.839749;
29/09/2021;06:04:53;3.830103;
29/09/2021;06:04:55;3.834697;
29/09/2021;06:04:56;3.827749;
29/09/2021;06:04:57;3.841641;
29/09/2021;06:04:59;3.837336;
29/09/2021;06:05:00;3.835081;
29/09/2021;06:05:02;3.833175;
29/09/2021;06:05:03;3.835921;
29/09/2021;06:05:04;3.837118;
29/09/2021;06:05:06;3.835317;
29/09/2021;06:05:07;3.839052;
29/09/2021;06:05:08;3.83616;
29/09/2021;06:05:10;3.843904;
29/09/2021;06:05:11;3.836796;
29/09/2021;06:05:12;3.835426;
29/09/2021;06:05:14;3.830689;
29/09/2021;06:05:15;3.836082;
29/09/2021;06:05:17;3.835943;
29/09/2021;06:05:18;3.832615;
29/09/2021;06:05:19;3.835433;
29/09/2021;06:05:21;3.832803;
29/09/2021;06:05:22;3.837481;
29/09/2021;06:05:23;3.830056;
29/09/2021;06:05:25;3.830211;
29/09/2021;06:05:26;3.83305;
29/09/2021;06:05:27;3.84345;
29/09/2021;06:05:29;3.839947;
29/09/2021;06:05:30;3.842994;
29/09/2021;06:05:32;3.834114;
29/09/2021;06:05:33;3.839543;
29/09/2021;06:05:34;3.847801;
29/09/2021;06:05:36;3.842494;
29/09/2021;06:05:37;3.845518;
29/09/2021;06:05:38;3.838223;
29/09/2021;06:05:40;3.841573;
29/09/2021;06:05:41;3.846253;
29/09/2021;06:05:42;3.848615;
29/09/2021;06:05:44;3.844102;
29/09/2021;06:05:45;3.836143;
29/09/2021;06:05:46;3.833299;
29/09/2021;06:05:48;3.837547;
29/09/2021;06:05:49;3.841505;
29/09/2021;06:05:51;3.841347;
29/09/2021;06:05:52;3.836453;
29/09/2021;06:05:53;3.840701;
29/09/2021;06:05:55;3.831662;
29/09/2021;06:05:56;3.83667;
29/09/2021;06:05:57;3.84407;
29/09/2021;06:05:59;3.836236;
29/09/2021;06:06:00;3.835049;
29/09/2021;06:06:01;3.825954;
29/09/2021;06:06:03;3.839761;
29/09/2021;06:06:04;3.833588;
29/09/2021;06:06:05;3.845111;
29/09/2021;06:06:07;3.845727;
29/09/2021;06:06:08;3.84845;
29/09/2021;06:06:10;3.855523;
29/09/2021;06:06:11;3.852982;
29/09/2021;06:06:12;3.850895;
29/09/2021;06:06:14;3.851485;
29/09/2021;06:06:15;3.85654;
29/09/2021;06:06:16;3.847924;
29/09/2021;06:06:18;3.853039;
29/09/2021;06:06:19;3.843499;
29/09/2021;06:06:20;3.855983;
29/09/2021;06:06:22;3.851206;
29/09/2021;06:06:23;3.848933;
29/09/2021;06:06:25;3.840934;
29/09/2021;06:06:26;3.838548;
29/09/2021;06:06:27;3.831121;
29/09/2021;06:06:29;3.848418;
29/09/2021;06:06:30;3.84284;
29/09/2021;06:06:31;3.838265;
29/09/2021;06:06:33;3.836277;
29/09/2021;06:06:34;3.831363;
29/09/2021;06:06:35;3.830805;
29/09/2021;06:06:37;3.830384;
29/09/2021;06:06:38;3.826433;
29/09/2021;06:06:40;3.824039;
29/09/2021;06:06:41;3.834944;
29/09/2021;06:06:42;3.831779;
29/09/2021;06:06:44;3.82796;
29/09/2021;06:06:45;3.828465;
29/09/2021;06:06:46;3.825148;
29/09/2021;06:06:48;3.826847;
29/09/2021;06:06:49;3.821527;
29/09/2021;06:06:51;3.817164;
29/09/2021;06:06:52;3.817771;
29/09/2021;06:06:53;3.819584;
29/09/2021;06:06:55;3.823641;
29/09/2021;06:06:56;3.821443;
29/09/2021;06:06:57;3.828244;
29/09/2021;06:06:59;3.829368;
29/09/2021;06:07:00;3.821205;
29/09/2021;06:07:01;3.826488;
29/09/2021;06:07:03;3.824702;
29/09/2021;06:07:04;3.828014;
29/09/2021;06:07:06;3.826026;
29/09/2021;06:07:07;3.832008;
29/09/2021;06:07:08;3.827294;
29/09/2021;06:07:10;3.831371;
29/09/2021;06:07:11;3.824389;
29/09/2021;06:07:12;3.834827;
29/09/2021;06:07:14;3.829304;
29/09/2021;06:07:15;3.824941;
29/09/2021;06:07:17;3.823453;
29/09/2021;06:07:18;3.824761;
29/09/2021;06:07:19;3.824286;
29/09/2021;06:07:21;3.834451;
29/09/2021;06:07:22;3.832344;
29/09/2021;06:07:23;3.837428;
29/09/2021;06:07:25;3.834272;
29/09/2021;06:07:26;3.846269;
29/09/2021;06:07:27;3.842324;
29/09/2021;06:07:29;3.839867;
29/09/2021;06:07:30;3.83334;
29/09/2021;06:07:32;3.83344;
29/09/2021;06:07:33;3.819692;
29/09/2021;06:07:34;3.820524;
29/09/2021;06:07:36;3.818833;
29/09/2021;06:07:37;3.813919;
29/09/2021;06:07:38;3.812393;
29/09/2021;06:07:40;3.822178;
29/09/2021;06:07:41;3.817496;
29/09/2021;06:07:42;3.809502;
29/09/2021;06:07:44;3.816383;
29/09/2021;06:07:45;3.816719;
29/09/2021;06:07:47;3.821003;
29/09/2021;06:07:48;3.811344;
29/09/2021;06:07:49;3.815438;
29/09/2021;06:07:51;3.807277;
29/09/2021;06:07:52;3.824887;
29/09/2021;06:07:53;3.819767;
29/09/2021;06:07:55;3.822232;
29/09/2021;06:07:56;3.817663;
29/09/2021;06:07:57;3.816442;
29/09/2021;06:07:59;3.811732;
29/09/2021;06:08:00;3.809075;
29/09/2021;06:08:01;3.819434;
29/09/2021;06:08:03;3.817487;
29/09/2021;06:08:04;3.817713;
29/09/2021;06:08:06;3.815503;
29/09/2021;06:08:07;3.814124;
29/09/2021;06:08:08;3.814655;
29/09/2021;06:08:10;3.813681;
29/09/2021;06:08:11;3.820782;
29/09/2021;06:08:12;3.812786;
29/09/2021;06:08:14;3.820933;
29/09/2021;06:08:15;3.8179;
29/09/2021;06:08:17;3.835958;
29/09/2021;06:08:18;3.829414;
29/09/2021;06:08:19;3.827912;
29/09/2021;06:08:21;3.821788;
29/09/2021;06:08:22;3.818184;
29/09/2021;06:08:23;3.821877;
29/09/2021;06:08:25;3.813895;
29/09/2021;06:08:26;3.824741;
29/09/2021;06:08:27;3.817377;
29/09/2021;06:08:29;3.820936;
29/09/2021;06:08:30;3.817849;
29/09/2021;06:08:31;3.820445;
29/09/2021;06:08:33;3.813932;
29/09/2021;06:08:34;3.808118;
29/09/2021;06:08:36;3.811327;
29/09/2021;06:08:37;3.809994;
29/09/2021;06:08:38;3.814397;
29/09/2021;06:08:40;3.814442;
29/09/2021;06:08:41;3.811955;
29/09/2021;06:08:42;3.807439;
29/09/2021;06:08:44;3.817303;
29/09/2021;06:08:45;3.812659;
29/09/2021;06:08:46;3.812455;
29/09/2021;06:08:48;3.811168;
29/09/2021;06:08:49;3.809507;
29/09/2021;06:08:51;3.808405;
29/09/2021;06:08:52;3.818113;
29/09/2021;06:08:53;3.81375;
29/09/2021;06:08:55;3.810119;
29/09/2021;06:08:56;3.813787;
29/09/2021;06:08:57;3.806378;
29/09/2021;06:08:59;3.820261;
29/09/2021;06:09:00;3.811499;
29/09/2021;06:09:01;3.81748;
29/09/2021;06:09:03;3.81121;
29/09/2021;06:09:04;3.814059;
29/09/2021;06:09:06;3.812152;
29/09/2021;06:09:07;3.807675;
29/09/2021;06:09:08;3.817563;
29/09/2021;06:09:10;3.81341;
29/09/2021;06:09:11;3.816973;
29/09/2021;06:09:12;3.8122;
29/09/2021;06:09:14;3.817687;
29/09/2021;06:09:15;3.81106;
29/09/2021;06:09:16;3.812209;
29/09/2021;06:09:18;3.806366;
29/09/2021;06:09:19;3.805106;
29/09/2021;06:09:21;3.798747;
29/09/2021;06:09:22;3.79681;
29/09/2021;06:09:23;3.797359;
29/09/2021;06:09:25;3.79174;
29/09/2021;06:09:26;3.799509;
29/09/2021;06:09:27;3.797655;
29/09/2021;06:09:29;3.799593;
29/09/2021;06:09:30;3.794728;
29/09/2021;06:09:31;3.790068;
29/09/2021;06:09:33;3.789714;
29/09/2021;06:09:34;3.78775;
29/09/2021;06:09:36;3.782568;
29/09/2021;06:09:37;3.790496;
29/09/2021;06:09:38;3.785128;
29/09/2021;06:09:40;3.800285;
29/09/2021;06:09:41;3.792296;
29/09/2021;06:09:42;3.798918;
29/09/2021;06:09:44;3.789938;
29/09/2021;06:09:45;3.78634;
29/09/2021;06:09:46;3.793849;
29/09/2021;06:09:48;3.786374;
29/09/2021;06:09:49;3.792892;
29/09/2021;06:09:50;3.786606;
29/09/2021;06:09:52;3.791924;
29/09/2021;06:09:53;3.790366;
29/09/2021;06:09:54;3.793048;
29/09/2021;06:09:56;3.78734;
29/09/2021;06:09:57;3.781956;
29/09/2021;06:09:59;3.788246;
29/09/2021;06:10:00;3.786473;
29/09/2021;06:10:01;3.788872;
29/09/2021;06:10:03;3.783092;
29/09/2021;06:10:04;3.786651;
29/09/2021;06:10:05;3.786569;
29/09/2021;06:10:07;3.786823;
29/09/2021;06:10:08;3.787815;
29/09/2021;06:10:09;3.788487;
29/09/2021;06:10:11;3.782858;
29/09/2021;06:10:12;3.786617;
29/09/2021;06:10:14;3.787845;
29/09/2021;06:10:15;3.784043;
29/09/2021;06:10:16;3.780607;
29/09/2021;06:10:18;3.788838;
29/09/2021;06:10:19;3.796616;
29/09/2021;06:10:20;3.788276;
29/09/2021;06:10:22;3.789854;
29/09/2021;06:10:23;3.781367;
29/09/2021;06:10:24;3.796977;
29/09/2021;06:10:26;3.804371;
29/09/2021;06:10:27;3.79907;
29/09/2021;06:10:28;3.798609;
29/09/2021;06:10:30;3.795137;
29/09/2021;06:10:31;3.794081;
29/09/2021;06:10:33;3.791513;
29/09/2021;06:10:34;3.794083;
29/09/2021;06:10:35;3.796556;
29/09/2021;06:10:37;3.793719;
29/09/2021;06:10:38;3.791735;
29/09/2021;06:10:39;3.795646;
29/09/2021;06:10:41;3.796126;
29/09/2021;06:10:42;3.793613;
29/09/2021;06:10:43;3.796368;
29/09/2021;06:10:45;3.793727;
29/09/2021;06:10:46;3.79039;
29/09/2021;06:10:47;3.788907;
29/09/2021;06:10:49;3.791055;
29/09/2021;06:10:50;3.796905;
29/09/2021;06:10:52;3.791532;
29/09/2021;06:10:53;3.791229;
29/09/2021;06:10:54;3.792696;
29/09/2021;06:10:56;3.786568;
29/09/2021;06:10:57;3.801116;
29/09/2021;06:10:58;3.796448;
29/09/2021;06:11:00;3.801104;
29/09/2021;06:11:01;3.798528;
29/09/2021;06:11:02;3.803568;
29/09/2021;06:11:04;3.805167;
29/09/2021;06:11:05;3.799066;
29/09/2021;06:11:06;3.79673;
29/09/2021;06:11:08;3.795612;
29/09/2021;06:11:09;3.802563;
29/09/2021;06:11:11;3.795869;
29/09/2021;06:11:12;3.799779;
29/09/2021;06:11:13;3.797803;
29/09/2021;06:11:15;3.800778;
29/09/2021;06:11:16;3.793413;
29/09/2021;06:11:17;3.800596;
29/09/2021;06:11:19;3.800312;
29/09/2021;06:11:20;3.801968;
29/09/2021;06:11:22;3.801794;
29/09/2021;06:11:23;3.796331;
29/09/2021;06:11:24;3.793042;
29/09/2021;06:11:26;3.785835;
29/09/2021;06:11:27;3.786801;
29/09/2021;06:11:28;3.788769;
29/09/2021;06:11:30;3.783464;
29/09/2021;06:11:31;3.788784;
29/09/2021;06:11:32;3.784204;
29/09/2021;06:11:34;3.789234;
29/09/2021;06:11:35;3.787468;
29/09/2021;06:11:37;3.791976;
29/09/2021;06:11:38;3.788892;
29/09/2021;06:11:39;3.790933;
29/09/2021;06:11:41;3.790206;
29/09/2021;06:11:42;3.787253;
29/09/2021;06:11:43;3.787892;
29/09/2021;06:11:45;3.781221;
29/09/2021;06:11:46;3.783101;
29/09/2021;06:11:47;3.779213;
29/09/2021;06:11:49;3.786091;
29/09/2021;06:11:50;3.783959;
29/09/2021;06:11:52;3.781452;
29/09/2021;06:11:53;3.785764;
29/09/2021;06:11:54;3.782097;
29/09/2021;06:11:56;3.790524;
29/09/2021;06:11:57;3.784815;
29/09/2021;06:11:58;3.786267;
29/09/2021;06:12:00;3.784944;
29/09/2021;06:12:01;3.779566;
29/09/2021;06:12:02;3.782774;
29/09/2021;06:12:04;3.783732;
29/09/2021;06:12:05;3.784868;
29/09/2021;06:12:06;3.78291;
29/09/2021;06:12:08;3.781936;
29/09/2021;06:12:09;3.781146;
29/09/2021;06:12:10;3.78119;
29/09/2021;06:12:12;3.784317;
29/09/2021;06:12:13;3.783491;
29/09/2021;06:12:15;3.781969;
29/09/2021;06:12:16;3.779061;
29/09/2021;06:12:17;3.781926;
29/09/2021;06:12:19;3.784636;
29/09/2021;06:12:20;3.779089;
29/09/2021;06:12:21;3.780038;
29/09/2021;06:12:23;3.778313;
29/09/2021;06:12:24;3.776372;
29/09/2021;06:12:25;3.772149;
29/09/2021;06:12:27;3.770182;
29/09/2021;06:12:28;3.786393;
29/09/2021;06:12:30;3.77719;
29/09/2021;06:12:31;3.773756;
29/09/2021;06:12:32;3.777946;
29/09/2021;06:12:34;3.778458;
29/09/2021;06:12:35;3.78322;
29/09/2021;06:12:36;3.777603;
29/09/2021;06:12:38;3.780557;
29/09/2021;06:12:39;3.777425;
29/09/2021;06:12:40;3.782019;
29/09/2021;06:12:42;3.775364;
29/09/2021;06:12:43;3.782281;
29/09/2021;06:12:45;3.788299;
29/09/2021;06:12:46;3.787972;
29/09/2021;06:12:47;3.778258;
29/09/2021;06:12:49;3.781055;
29/09/2021;06:12:50;3.77375;
29/09/2021;06:12:51;3.786373;
29/09/2021;06:12:53;3.776897;
29/09/2021;06:12:54;3.777851;
29/09/2021;06:12:56;3.773969;
29/09/2021;06:12:57;3.763164;
29/09/2021;06:12:58;3.779556;
29/09/2021;06:13:00;3.777211;
29/09/2021;06:13:01;3.77827;
29/09/2021;06:13:02;3.770628;
29/09/2021;06:13:04;3.768782;
29/09/2021;06:13:05;3.776315;
29/09/2021;06:13:07;3.770123;
29/09/2021;06:13:08;3.772197;
29/09/2021;06:13:09;3.781302;
29/09/2021;06:13:11;3.787653;
29/09/2021;06:13:12;3.784949;
29/09/2021;06:13:13;3.777705;
29/09/2021;06:13:15;3.781251;
29/09/2021;06:13:16;3.779505;
29/09/2021;06:13:17;3.775903;
29/09/2021;06:13:19;3.791124;
29/09/2021;06:13:20;3.78292;
29/09/2021;06:13:21;3.794313;
29/09/2021;06:13:23;3.791389;
29/09/2021;06:13:24;3.798186;
29/09/2021;06:13:25;3.790865;
29/09/2021;06:13:27;3.788785;
29/09/2021;06:13:28;3.784365;
29/09/2021;06:13:30;3.792535;
29/09/2021;06:13:31;3.784756;
29/09/2021;06:13:32;3.782146;
29/09/2021;06:13:34;3.783295;
29/09/2021;06:13:35;3.790123;
29/09/2021;06:13:36;3.783705;
29/09/2021;06:13:38;3.78572;
29/09/2021;06:13:39;3.780213;
29/09/2021;06:13:40;3.779405;
29/09/2021;06:13:42;3.78804;
29/09/2021;06:13:43;3.783689;
29/09/2021;06:13:45;3.783516;
29/09/2021;06:13:46;3.785037;
29/09/2021;06:13:47;3.77921;
29/09/2021;06:13:49;3.775321;
29/09/2021;06:13:50;3.771483;
29/09/2021;06:13:51;3.76989;
29/09/2021;06:13:53;3.77335;
29/09/2021;06:13:54;3.768275;
29/09/2021;06:13:55;3.768801;
29/09/2021;06:13:57;3.767043;
29/09/2021;06:13:58;3.769089;
29/09/2021;06:14:00;3.762922;
29/09/2021;06:14:01;3.760451;
29/09/2021;06:14:02;3.764058;
29/09/2021;06:14:04;3.760162;
29/09/2021;06:14:05;3.758851;
29/09/2021;06:14:06;3.754856;
29/09/2021;06:14:08;3.760423;
29/09/2021;06:14:09;3.762493;
29/09/2021;06:14:10;3.760412;
29/09/2021;06:14:12;3.754483;
29/09/2021;06:14:13;3.761298;
29/09/2021;06:14:14;3.756184;
29/09/2021;06:14:16;3.768814;
29/09/2021;06:14:17;3.760814;
29/09/2021;06:14:18;3.76358;
29/09/2021;06:14:20;3.764129;
29/09/2021;06:14:21;3.765284;
29/09/2021;06:14:23;3.769077;
29/09/2021;06:14:24;3.763053;
29/09/2021;06:14:25;3.775;
29/09/2021;06:14:27;3.773714;
29/09/2021;06:14:28;3.773054;
29/09/2021;06:14:29;3.768036;
29/09/2021;06:14:31;3.76858;
29/09/2021;06:14:32;3.770643;
29/09/2021;06:14:33;3.763091;
29/09/2021;06:14:35;3.772856;
29/09/2021;06:14:36;3.770024;
29/09/2021;06:14:38;3.764105;
29/09/2021;06:14:39;3.765631;
29/09/2021;06:14:40;3.755765;
29/09/2021;06:14:42;3.758805;
29/09/2021;06:14:43;3.765255;
29/09/2021;06:14:44;3.75592;
29/09/2021;06:14:46;3.765272;
29/09/2021;06:14:47;3.759928;
29/09/2021;06:14:48;3.764823;
29/09/2021;06:14:50;3.759512;
29/09/2021;06:14:51;3.75888;
29/09/2021;06:14:53;3.753235;
29/09/2021;06:14:54;3.750937;
29/09/2021;06:14:55;3.75231;
29/09/2021;06:14:57;3.747944;
29/09/2021;06:14:58;3.761326;
29/09/2021;06:14:59;3.755496;
29/09/2021;06:15:01;3.750283;
29/09/2021;06:15:02;3.763006;
29/09/2021;06:15:03;3.760049;
29/09/2021;06:15:05;3.756239;
29/09/2021;06:15:06;3.759598;
29/09/2021;06:15:07;3.75253;
29/09/2021;06:15:09;3.76654;
29/09/2021;06:15:10;3.759697;
29/09/2021;06:15:11;3.751791;
29/09/2021;06:15:13;3.758518;
29/09/2021;06:15:14;3.751852;
29/09/2021;06:15:15;3.751148;
29/09/2021;06:15:17;3.747948;
29/09/2021;06:15:18;3.748616;
29/09/2021;06:15:20;3.739251;
29/09/2021;06:15:21;3.753762;
29/09/2021;06:15:22;3.744639;
29/09/2021;06:15:24;3.746948;
29/09/2021;06:15:25;3.739922;
29/09/2021;06:15:26;3.747909;
29/09/2021;06:15:28;3.739469;
29/09/2021;06:15:29;3.762893;
29/09/2021;06:15:30;3.753379;
29/09/2021;06:15:32;3.744136;
29/09/2021;06:15:33;3.748351;
29/09/2021;06:15:35;3.761056;
29/09/2021;06:15:36;3.757079;
29/09/2021;06:15:37;3.761807;
29/09/2021;06:15:39;3.754782;
29/09/2021;06:15:40;3.755283;
29/09/2021;06:15:41;3.766973;
29/09/2021;06:15:43;3.761283;
29/09/2021;06:15:44;3.765111;
29/09/2021;06:15:45;3.753498;
29/09/2021;06:15:47;3.763354;
29/09/2021;06:15:48;3.761233;
29/09/2021;06:15:50;3.759707;
29/09/2021;06:15:51;3.754455;
29/09/2021;06:15:52;3.752198;
29/09/2021;06:15:54;3.753449;
29/09/2021;06:15:55;3.752285;
29/09/2021;06:15:56;3.751755;
29/09/2021;06:15:58;3.762245;
29/09/2021;06:15:59;3.759373;
29/09/2021;06:16:00;3.756867;
29/09/2021;06:16:02;3.752309;
29/09/2021;06:16:03;3.75025;
29/09/2021;06:16:05;3.756849;
29/09/2021;06:16:06;3.748777;
29/09/2021;06:16:07;3.749137;
29/09/2021;06:16:09;3.746853;
29/09/2021;06:16:10;3.757738;
29/09/2021;06:16:11;3.758626;
